app_id,bottom_year,top_year,vehicles_id
11678291,2010,2013,325
11678297,2007,2017,887
11678307,2010,2013,325
11678328,2010,2013,325
11678504,2009,2014,130
11678504,2008,2014,523
11678506,2008,2014,130
11678506,2008,2014,523
11678506,2010,2014,561
11678507,2005,2010,523
11678650,2014,2018,918
11678683,2013,2018,105
11678683,2013,2018,324
11678683,2013,2018,342
11678683,2013,2018,343
11678683,2013,2018,344
11678683,2013,2018,345
11678683,2013,2018,346
11678899,2016,2021,518
11678940,2016,2018,518
11678949,2010,2017,224
11678956,2014,2018,518
11678958,2010,2017,224
11678970,2010,2014,224
11678972,2010,2014,224
11679027,2014,2020,208
11679041,2014,2020,208
11679056,2014,2016,208
11679165,2017,2018,54
11679169,2017,2019,54
11679178,2014,2016,54
11679180,2017,2019,54
11679192,2017,2019,54
11679195,2017,2019,54
11679206,2017,2019,54
11679231,2014,2016,54
11679232,2017,2019,54
11679236,2014,2016,54
11679239,2017,2019,54
11679242,2014,2018,54
11679401,2013,2019,351
11679407,2011,2021,260
11679415,2012,2017,50
11679416,2013,2015,351
11679427,2016,2019,351
11679428,2013,2019,351
11679430,2013,2015,351
11679432,2016,2019,351
11679477,2012,2019,277
11679477,2012,2019,166
11679477,2004,2019,227
11679477,2004,2020,222
11679477,2004,2018,319
11679477,2004,2018,264
11679477,2010,2015,224
11679477,2017,2022,713
11679491,1989,2007,303
11679491,2004,2017,875
11679491,1996,2018,727
11679491,1993,2014,472
11679491,1997,2015,525
11679499,1999,2017,908
11679499,1989,2007,727
11679499,1999,2018,655
11679499,1999,2015,309
11679502,2012,2017,50
11679507,2004,2019,349
11679507,1997,2016,599
11679507,1999,2018,1
11679507,1997,2016,902
11679507,2003,2018,886
11679509,2019,2019,252
11679509,2014,2019,411
11679509,2014,2019,40
11679519,2011,2015,69
11679553,2010,2013,325
11679560,2010,2013,325
11679565,2013,2019,256
11679607,1997,2023,146
11679607,1995,2023,524
11679607,2004,2023,10
11679607,2003,2023,34
11679607,2004,2023,29
11679607,2001,2023,90
11679607,2007,2023,514
11679647,2017,2021,7
11679759,2013,2019,351
11679759,2019,2022,62
11679759,2012,2019,155
11679769,2018,2023,50
11679772,2018,2020,50
11679774,2018,2020,50
11679775,2018,2023,50
11679777,2018,2020,50
11679856,2015,2018,591
11679856,2015,2018,56
11679880,2009,2014,483
11679901,2018,2020,50
11679941,2018,2020,50
11679951,2018,2023,50
11679952,1993,2020,63
11679952,2004,2020,483
11679952,2003,2018,300
11679952,2004,2019,906
11679952,2004,2018,1132
11679954,2018,2023,50
11679958,2003,2006,5
11679959,2018,2020,50
11679967,2018,2023,50
11679972,2007,2017,5
11679979,2018,2023,50
11679981,2018,2023,50
11679987,2007,2014,562
11679991,2018,2022,50
11680026,2018,2022,50
11680035,2018,2023,50
11680047,2018,2020,50
11680137,1999,2003,569
11680140,2001,2008,206
11680144,2011,2015,834
11680145,1997,2009,146
11680145,2001,2014,191
11680145,2004,2020,191
11680145,1997,2016,524
11680145,1998,2017,266
11680145,1997,2017,1018
11680145,2000,2018,158
11680145,2001,2018,1133
11680145,2003,2019,10
11680145,2003,2019,34
11680145,1998,2015,161
11680145,2002,2018,242
11680145,2003,2019,29
11680145,2000,2018,641
11680145,2001,2018,838
11680145,2001,2019,90
11680145,2001,2018,1134
11680145,2000,2018,514
11680145,2003,2019,1135
11680145,2001,2018,845
11680145,1999,2018,526
11680145,2000,2018,999
11680145,2001,2018,846
11680145,2001,2018,1136
11680149,2008,2012,206
11680174,2011,2021,260
11680176,2011,2019,69
11680218,2018,2022,50
11680227,2018,2020,50
11680230,2018,2020,50
11680243,2018,2022,50
11680250,2018,2020,50
11680252,2018,2020,50
11680254,2018,2020,50
11680263,2018,2020,50
11680271,2018,2023,50
11680275,2018,2020,50
11680281,2018,2020,50
11680415,2009,2021,44
11680604,2018,2020,50
11680696,2000,2017,763
11680696,2000,2017,475
11680696,2001,2018,123
11680696,2001,2018,476
11680696,2003,2019,124
11680891,1999,2005,363
11680909,2002,2014,83
11680909,2011,2017,224
11680909,2011,2018,665
11680909,2006,2018,62
11680909,2010,2012,585
11680959,2012,2017,50
11680967,2007,2010,72
11680971,2006,2010,72
11680976,2006,2018,72
11680977,2006,2010,72
11680979,2012,2017,50
11680986,2006,2010,72
11680993,2011,2016,72
11680999,2002,2005,1064
11681003,2011,2019,72
11681051,2011,2019,69
11681058,2012,2017,50
11681275,2011,2018,570
11681281,2011,2018,71
11681447,2016,2018,90
11681865,2017,2021,7
11681904,2005,2010,71
11681904,2005,2010,72
11681905,2005,2018,71
11681907,2005,2013,407
11681907,2005,2016,403
11681907,2005,2015,376
11681910,2005,2010,72
11681915,2005,2010,71
11681926,2001,2002,575
11681930,2012,2018,578
11682077,2014,2018,54
11682086,2014,2019,54
11682096,2014,2016,54
11682098,2014,2016,54
11682102,2017,2019,54
11682105,2017,2019,54
11682110,2014,2018,54
11682125,2017,2018,54
11682127,2017,2018,54
11682225,2012,2014,50
11682231,2012,2014,50
11682233,2012,2014,50
11682235,2012,2014,50
11682241,2012,2014,50
11682245,2001,2007,776
11682245,2001,2007,54
11682245,2000,2007,533
11682247,2012,2014,50
11682256,2012,2017,50
11682261,2012,2014,50
11682277,2002,2008,260
11682279,2012,2014,50
11682284,2012,2014,50
11682288,2012,2014,50
11682292,2012,2014,50
11682298,2012,2017,50
11682301,2007,2011,50
11682305,2012,2014,50
11682310,2012,2017,50
11682322,2012,2017,50
11682327,2012,2017,50
11682366,2012,2017,50
11682366,2014,2018,54
11682377,2013,2018,54
11682383,2012,2014,50
11682386,2012,2017,50
11682389,2012,2017,50
11682391,2012,2017,50
11682400,2012,2017,50
11682410,2012,2017,50
11682416,2012,2014,50
11682418,2005,2010,69
11682419,2012,2014,50
11682421,1996,2019,35
11682421,2003,2019,196
11682421,2003,2019,483
11682421,2003,2018,896
11682421,2003,2019,530
11682424,2012,2017,50
11682425,2005,2010,69
11682427,2012,2014,50
11682438,2012,2018,21
11682442,2002,2012,716
11682444,2013,2022,277
11682444,2013,2022,166
11682444,2000,2023,538
11682444,1995,2013,751
11682444,1997,2023,589
11682444,2002,2023,529
11682444,2003,2023,1132
11682444,2013,2023,436
11682444,2013,2023,437
11682450,2013,2023,873
11682450,2011,2023,911
11682450,2013,2023,989
11682450,2012,2023,1137
11682450,2012,2023,1029
11682450,2012,2023,714
11682450,1993,2023,73
11682450,2003,2020,770
11682450,2000,2019,1138
11682450,2001,2018,25
11682450,2003,2018,588
11682450,2013,2021,436
11682450,2011,2021,437
11682468,2012,2019,277
11682468,2012,2019,166
11682468,1998,2017,211
11682468,2001,2019,544
11682468,1995,2017,574
11682468,2003,2020,710
11682468,2005,2018,719
11682480,2012,2019,277
11682480,2012,2019,166
11682480,2003,2019,1139
11682480,2002,2019,724
11682480,2003,2019,1140
11682480,2003,2017,1064
11682480,2002,2018,173
11682487,1994,2012,773
11682487,1995,2014,774
11682487,1988,2017,303
11682487,1990,2015,747
11682487,1996,2015,874
11682493,2001,2015,1141
11682493,1998,2016,875
11682493,1990,2014,727
11682493,2001,2016,915
11682493,1999,2017,309
11682498,1995,2010,908
11682498,2004,2020,1010
11682498,1995,2014,525
11682498,1990,2015,655
11682502,2012,2014,50
11682505,2012,2018,1100
11682506,2003,2019,873
11682506,2002,2018,989
11682506,2003,2015,1137
11682506,2002,2018,1029
11682506,2004,2017,714
11682509,2012,2024,277
11682509,2012,2024,166
11682509,2003,2024,873
11682509,2001,2019,156
11682509,1994,2013,644
11682509,1991,2014,317
11682509,2002,2023,911
11682509,2010,2024,6
11682509,2008,2024,87
11682509,2013,2024,88
11682509,2013,2024,7
11682509,2015,2023,1097
11682520,2016,2019,369
11682522,2003,2017,125
11682522,1998,2016,797
11682522,1996,2018,792
11682522,2003,2015,1142
11682522,1995,2013,329
11682524,1990,2016,126
11682524,2003,2019,1143
11682524,1995,2014,1144
11682524,2001,2017,621
11682524,2001,2017,1145
11682527,2012,2019,277
11682527,2012,2019,166
11682527,1995,2014,457
11682527,1989,2018,1146
11682527,1994,2014,127
11682527,1996,2011,1147
11682527,1994,2013,478
11682528,2020,2022,1148
11682528,2020,2022,1149
11682531,1996,2016,1150
11682531,1995,2012,793
11682531,1989,2014,479
11682531,1990,2018,1151
11682531,1992,2018,1152
11682541,2007,2013,316
11682544,2012,2019,277
11682544,2012,2019,166
11682544,2003,2019,1153
11682544,2003,2018,1154
11682544,1998,2019,256
11682544,2001,2017,1155
11682544,1990,2018,1100
11682548,2012,2019,277
11682548,2012,2019,166
11682548,1995,2022,571
11682548,1997,2021,206
11682548,1994,2021,615
11682548,1996,2021,256
11682548,1998,2022,1156
11682548,2001,2019,227
11682548,2001,2021,299
11682548,2001,2021,319
11682548,2001,2021,264
11682548,2010,2021,224
11682548,2013,2022,713
11682554,1998,2005,243
11682554,1997,2008,276
11682554,1999,2016,570
11682554,1991,2022,260
11682554,2006,2022,571
11682554,2001,2022,206
11682554,2000,2022,517
11682554,2007,2022,256
11682554,2007,2019,712
11682554,1998,2022,63
11682554,1997,2022,73
11682554,1996,2022,35
11682554,2002,2009,770
11682554,2003,2022,196
11682554,1996,2022,587
11682554,2004,2022,1157
11682554,2002,2011,892
11682554,2002,2009,1138
11682554,2003,2012,589
11682554,2003,2009,530
11682554,2003,2009,300
11682554,1997,2005,146
11682554,1998,2006,524
11682554,2002,2023,10
11682554,2005,2023,34
11682554,2005,2023,29
11682554,2008,2023,90
11682554,2002,2023,753
11682554,2005,2023,28
11682554,2003,2019,534
11682554,2005,2022,969
11682554,2003,2022,590
11682554,2003,2022,57
11682554,2004,2022,152
11682554,2003,2022,58
11682554,2005,2022,535
11682554,2003,2022,59
11682554,2005,2016,946
11682554,2004,2023,6
11682554,2002,2022,87
11682554,2003,2009,9
11682554,2003,2022,88
11682554,2003,2022,7
11682554,2003,2023,89
11682554,1997,2023,1097
11682554,2000,2009,299
11682554,2002,2011,446
11682554,2002,2009,497
11682554,2003,2011,76
11682554,2003,2010,83
11682554,2002,2022,222
11682554,2003,2022,319
11682554,2003,2017,264
11682554,2005,2022,228
11682554,2009,2022,224
11682554,2016,2023,713
11682554,2002,2022,48
11682554,2000,2022,162
11682554,2009,2022,598
11682554,1998,2015,1
11682554,2000,2012,460
11682554,2003,2018,50
11682554,1999,2022,54
11682554,1999,2022,391
11682554,2000,2011,533
11682554,1998,2022,62
11682554,2002,2022,359
11682554,2003,2022,254
11682554,2001,2007,360
11682554,2000,2022,175
11682555,1997,2014,69
11682555,1997,2015,571
11682555,1999,2017,157
11682555,1998,2016,1158
11682555,2001,2016,1078
11682557,1995,2013,567
11682557,1996,2013,316
11682557,1997,2020,715
11682557,1997,2016,1159
11682557,1996,2020,517
11682562,1995,2019,21
11682562,1989,2016,326
11682562,1990,2016,586
11682562,1993,2012,1160
11682562,1997,2016,1016
11682564,1998,2016,1161
11682564,1998,2017,399
11682564,1994,2012,24
11682564,1993,2020,569
11682564,1995,2020,1006
11682565,2016,2019,58
11682565,2016,2019,59
11682583,1985,1994,326
11682584,1993,2001,316
11682586,2011,2019,69
11682591,2001,2006,316
11682595,1996,2001,260
11682598,1986,1990,18
11682601,1989,1995,260
11682606,2007,2014,316
11682612,1999,2004,69
11682615,2011,2019,69
11682627,2013,2019,190
11682627,2013,2019,376
11682627,2013,2019,397
11682627,2013,2019,696
11682629,1998,2004,69
11682689,2006,2011,223
11682689,2006,2011,467
11682702,1997,2007,576
11682708,1997,2007,576
11682711,1997,2007,576
11682715,1997,2007,576
11682721,1997,2007,576
11682725,1997,2007,576
11682789,2000,2018,701
11682789,1998,2019,1162
11682789,1999,2012,767
11682789,1997,2019,518
11682789,1999,2018,521
11682793,1999,2017,624
11682793,1995,2022,625
11682793,1995,2022,166
11682793,1997,2018,811
11682793,1999,2017,1163
11682799,1997,2017,737
11682799,1994,2018,812
11682799,1990,2019,822
11682799,2001,2018,626
11682799,1994,2017,305
11682806,1994,2018,302
11682806,1999,2017,823
11682806,2000,2019,31
11682806,1995,2019,927
11682806,2009,2019,834
11682819,1999,2018,711
11682819,2001,2016,245
11682819,1998,2019,651
11682819,1999,2018,725
11682819,2002,2018,111
11683143,2011,2018,44
11683202,2018,2021,523
11683203,2011,2021,260
11683206,2011,2024,523
11683209,2011,2018,523
11683251,2015,2018,523
11683389,2012,2014,50
11683390,2012,2014,50
11683393,2012,2014,50
11683399,2012,2014,50
11683404,2012,2017,50
11683414,2015,2017,50
11683421,2015,2017,50
11683428,2015,2017,50
11683429,2015,2017,50
11683432,2015,2017,50
11683436,2015,2017,50
11683437,2015,2017,50
11683439,2015,2017,50
11683440,2015,2017,50
11683593,2011,2021,223
11683597,2015,2021,179
11683700,2011,2019,256
11683701,2011,2021,256
11683789,1995,2009,213
11683789,1994,2012,265
11683789,1994,2011,1164
11683789,1995,2012,733
11683792,2000,2019,1165
11683792,2002,2019,1166
11683792,1998,2017,632
11683792,2003,2020,633
11683792,2002,2019,1167
11683795,2000,2016,1168
11683795,1999,2016,1169
11683795,2000,2016,1170
11683795,2003,2019,1171
11683795,1998,2017,631
11683795,2017,2022,713
11683796,2012,2019,277
11683796,2012,2019,166
11683796,2001,2016,1172
11683796,2002,2019,1173
11683796,1997,2015,140
11683796,2000,2019,776
11683796,2003,2019,1174
11683800,1996,2014,49
11683800,1998,2013,1175
11683800,1996,2012,453
11683800,1996,2015,366
11683800,2005,2019,367
11683802,2003,2019,897
11683802,2001,2019,351
11683802,2001,2017,352
11683802,2003,2019,948
11683802,2002,2016,609
11683803,2002,2017,1176
11683803,1997,2023,606
11683803,2000,2023,660
11683803,2003,2023,50
11683803,2001,2023,192
11683803,2017,2023,713
11683806,1997,2018,50
11683806,1999,2016,261
11683806,1997,2016,54
11683806,1998,2009,673
11683806,2003,2021,369
11683810,1996,2013,355
11683810,1998,2018,362
11683810,1996,2013,363
11683810,1999,2016,448
11683810,1995,2012,647
11683812,1995,2017,356
11683812,1996,2014,487
11683812,1998,2016,357
11683812,1994,2019,391
11683812,1998,2015,648
11683816,2002,2018,656
11683816,2001,2019,566
11683816,2000,2017,360
11683816,2001,2017,364
11683816,1994,2019,365
11683816,2015,2022,713
11683820,1995,2019,51
11683820,1999,2014,360
11683820,2001,2019,175
11683820,1998,2016,607
11683820,1999,2015,364
11683826,2004,2008,147
11683826,2004,2008,418
11683826,2000,2008,60
11683826,2004,2008,185
11683828,1998,2015,533
11683828,2003,2018,1177
11683828,1997,2014,898
11683828,2001,2018,361
11683828,1996,2014,1178
11683829,2007,2012,591
11683829,2010,2014,585
11683831,2003,2019,358
11683831,1996,2014,1179
11683831,2003,2018,810
11683831,1996,2018,273
11683831,2003,2018,348
11683836,2005,2019,278
11683836,1995,2011,273
11683836,2006,2019,370
11683836,2005,2020,371
11683836,2003,2019,373
11683865,2012,2014,367
11683865,2012,2014,370
11683870,2003,2016,1000
11683870,2003,2017,1180
11683870,2001,2017,718
11683870,2003,2019,1178
11683870,2001,2019,899
11683873,1995,2018,62
11683873,2001,2018,1181
11683873,1999,2018,361
11683873,2000,2016,973
11683873,2003,2019,870
11683875,2000,2015,1182
11683875,1999,2016,155
11683875,2000,2017,55
11683875,2000,2017,543
11683875,2000,2019,900
11683876,1997,2016,202
11683876,1992,2018,1183
11683876,1997,2016,275
11683876,1995,2013,1184
11683876,1998,2017,870
11683878,1997,2015,50
11683878,1998,2018,62
11683878,1997,2017,543
11683878,1998,2017,1024
11683878,1997,2015,1185
11683880,1997,2022,625
11683880,2006,2022,277
11683880,2012,2022,166
11683880,2021,2015,303
11683880,1992,2000,727
11683880,1995,2012,472
11683880,2000,2012,525
11683880,2001,2012,655
11683880,2009,2022,873
11683880,2002,2022,125
11683880,2009,2022,911
11683880,2009,2022,989
11683880,2009,2022,1137
11683880,2008,2022,1029
11683880,2008,2022,714
11683880,2005,2022,260
11683880,2002,2022,69
11683880,2005,2022,571
11683880,2003,2022,517
11683880,2007,2022,256
11683880,2003,2022,712
11683880,2000,2022,63
11683880,2000,2022,73
11683880,2000,2022,35
11683880,2002,2015,770
11683880,2002,2022,196
11683880,1998,2022,587
11683880,2003,2019,530
11683880,2002,2019,300
11683880,1998,2009,524
11683880,2004,2023,10
11683880,2002,2023,34
11683880,2005,2023,29
11683880,2003,2022,90
11683880,1999,2023,514
11683880,2003,2022,526
11683880,2003,2021,590
11683880,2003,2021,57
11683880,2003,2022,152
11683880,2003,2022,58
11683880,2003,2022,59
11683880,2001,2010,593
11683880,2003,2022,6
11683880,2003,2022,87
11683880,2002,2022,88
11683880,2003,2022,7
11683880,1996,2023,1097
11683880,2002,2009,81
11683880,1999,2008,338
11683880,2000,2022,189
11683880,2002,2022,871
11683880,2003,2022,203
11683880,2002,2022,901
11683880,2001,2018,444
11683880,2003,2022,48
11683880,2001,2022,207
11683880,2002,2022,162
11683880,2005,2022,688
11683880,2008,2022,598
11683880,1999,2015,537
11683880,1998,2016,1
11683880,2003,2017,601
11683880,2003,2013,460
11683880,2000,2014,639
11683880,2000,2022,49
11683880,2001,2012,453
11683880,2003,2017,351
11683880,1999,2012,352
11683880,2002,2010,948
11683880,2005,2022,50
11683880,2003,2022,54
11683880,2001,2007,656
11683880,2000,2022,391
11683880,1999,2022,51
11683880,2006,2022,278
11683880,2000,2022,62
11683880,1998,2016,891
11683880,1999,2017,953
11683880,2001,2022,359
11683880,2002,2022,254
11683880,2002,2009,360
11683880,1999,2022,175
11683880,2000,2009,363
11683880,2002,2019,899
11683880,2001,2013,609
11683880,2001,2018,367
11683880,2000,2015,348
11683880,2000,2011,647
11683880,2000,2018,610
11683880,2001,2019,1186
11683880,2000,2015,197
11683884,1996,2015,359
11683884,2001,2017,254
11683884,2001,2018,607
11683884,2003,2019,608
11683884,2003,2017,900
11683894,2012,2019,277
11683894,2012,2019,166
11683894,1997,2014,349
11683894,1995,2010,537
11683894,1996,2014,318
11683894,1999,2015,1187
11683894,1996,2014,599
11683896,2001,2017,318
11683896,2001,2017,599
11683896,2001,2014,1188
11683896,1994,2020,460
11683896,1996,2012,605
11683897,1996,2014,1
11683897,1998,2013,67
11683897,1996,2013,33
11683897,1996,2013,605
11683897,1996,2014,1189
11683900,1996,2011,349
11683900,1995,2014,902
11683900,1988,2019,600
11683900,1997,2014,601
11683900,1996,2015,604
11683901,1996,2010,600
11683901,1996,2013,602
11683901,1992,2011,903
11683901,1998,2015,895
11683901,1997,2013,1190
11683902,2001,2019,603
11683902,2001,2018,32
11683902,1998,2014,307
11683902,2003,2020,460
11683902,1997,2016,639
11683907,1999,2017,1191
11683907,1997,2015,48
11683907,1995,2019,207
11683907,1997,2016,688
11683907,1995,2014,639
11683913,1994,2011,48
11683913,1997,2013,395
11683913,1999,2016,162
11683913,1998,2016,1192
11683913,1998,2015,163
11683916,1997,2010,1193
11683916,1994,2012,1194
11683916,1997,2016,598
11683916,1993,2012,1195
11683916,1996,2014,1196
11683916,2016,2022,713
11683923,2012,2019,277
11683923,2012,2019,166
11683923,2002,2016,1172
11683923,2002,2019,1173
11683923,1997,2015,140
11683923,2000,2019,776
11683923,2003,2019,1174
11683960,2015,2017,50
11683963,2015,2017,50
11683965,2015,2017,50
11683969,2015,2017,50
11683974,2014,2019,54
11684193,2012,2016,7
11684217,2009,2013,196
11684231,2011,2018,69
11684247,2014,2018,48
11684279,2019,2020,48
11684394,2001,2007,102
11684413,2008,2014,130
11684413,2008,2014,523
11684464,2001,2008,102
11684482,2015,2018,321
11684515,2012,2020,1077
11684515,2012,2020,1074
11684515,2012,2020,867
11684515,2012,2020,868
11684519,2012,2019,910
11684519,2012,2020,1025
11684519,2012,2020,971
11684519,2012,2020,1026
11684519,2012,2021,970
11684590,2006,2013,445
11684596,2006,2013,445
11684645,2013,2019,884
11684653,2006,2013,445
11684654,2006,2013,445
11684659,2006,2013,445
11684663,2006,2013,445
11684667,2006,2013,445
11684687,2017,2020,175
11684749,2011,2021,260
11684772,2011,2021,749
11684906,2011,2014,886
11684926,2016,2018,166
11684938,2016,2018,166
11684940,2016,2018,166
11684941,2016,2018,166
11684942,2016,2018,166
11684943,2016,2018,166
11684944,2016,2018,166
11684945,2016,2018,166
11684948,2016,2022,166
11684958,2016,2022,166
11684960,2016,2022,166
11684961,2016,2022,166
11684963,2009,2015,166
11684964,2016,2022,166
11684965,2016,2022,166
11684969,2016,2022,166
11684970,2016,2022,166
11684971,2016,2022,166
11684972,2016,2022,166
11685193,2002,2007,776
11685193,2001,2010,1175
11685193,2001,2007,533
11685193,2000,2013,1197
11685312,2011,2020,223
11685315,2014,2021,40
11685320,2009,2020,179
11685399,1998,2006,123
11685452,2017,2021,7
11685611,1997,2021,35
11685611,1992,2021,50
11685611,2002,2021,278
11685611,1992,2021,359
11685611,2003,2021,222
11685797,2002,2022,87
11685797,2002,2022,188
11685797,2000,2022,582
11685797,2003,2022,989
11685797,2004,2022,714
11685798,1960,2021,54
11685798,1960,2021,1198
11685802,2004,2018,518
11685802,2005,2020,166
11685802,2005,2020,50
11685802,2015,2020,369
11685802,2005,2020,460
11685802,2015,2021,24
11685810,2000,2022,60
11685810,2004,2022,6
11685810,2008,2022,48
11685810,2005,2022,598
11685810,2015,2022,427
11685848,2012,2017,50
11685856,2015,2017,50
11685960,2020,2022,203
11685960,2016,2021,596
11685960,2016,2022,597
11686058,2016,2018,277
11686060,2016,2018,277
11686062,2016,2018,277
11686064,2016,2018,277
11686180,2019,2021,62
11686205,2013,2019,206
11686255,2016,2021,278
11686338,2002,2007,48
11686378,2015,2018,294
11686524,2017,2018,571
11686526,2017,2018,571
11686536,2016,2018,90
11686576,2016,2022,277
11686586,2005,2018,565
11686609,2010,2017,662
11686726,2002,2006,12
11686733,2013,2016,206
11686793,2016,2018,90
11686808,2016,2019,571
11686817,2000,2007,776
11686817,2000,2007,533
11686817,2001,2007,1199
11686835,2000,2007,776
11686835,2002,2014,1175
11686835,2002,2007,352
11686835,2001,2008,54
11686835,2001,2007,533
11686835,2001,2007,1199
11686835,2000,2010,1197
11686837,2014,2019,69
11686853,2001,2007,776
11686853,2000,2007,533
11686853,2001,2007,1199
11686859,2019,2021,62
11686872,2001,2009,606
11686872,2001,2007,54
11686873,2001,2008,776
11686873,2000,2007,1175
11686873,2002,2007,352
11686873,2001,2007,54
11686873,2012,2019,54
11686873,2001,2007,533
11686873,2001,2007,1197
11686952,1992,2006,567
11686952,1990,2008,540
11686957,2006,2013,460
11687047,2000,2005,274
11687047,1997,2002,897
11687055,2006,2012,687
11687055,2006,2012,852
11687076,2013,2019,452
11687076,2013,2019,271
11687076,2013,2019,272
11687505,2011,2020,385
11687505,2011,2020,386
11687505,2011,2019,387
11687505,2011,2019,388
11687505,2011,2020,389
11687591,2007,2013,60
11687603,2008,2014,61
11687611,2018,2021,60
11687614,2018,2021,60
11687617,2013,2018,60
11687622,2015,2019,61
11687637,2009,2013,396
11687639,2016,2021,214
11687641,2013,2017,43
11687655,2018,2021,60
11687662,2018,2021,61
11687666,2018,2021,418
11687669,2018,2021,61
11687670,2018,2021,61
11687674,2016,2019,61
11687677,2011,2017,43
11687690,2018,2021,61
11687691,2018,2021,61
11687692,2018,2021,60
11687694,2018,2021,61
11687697,2004,2009,214
11687844,2013,2024,1049
11687944,2010,2015,834
11687960,2008,2014,130
11687960,2009,2014,523
11687988,2004,2015,278
11687995,2000,2015,196
11688048,2010,2016,166
11688190,1998,2005,118
11688190,1998,2005,45
11688193,1998,2005,46
11688193,1998,2005,41
11688193,1998,2005,43
11688196,1998,2011,118
11688196,1998,2011,45
11688197,2006,2011,46
11688197,2006,2011,41
11688197,2006,2011,43
11688205,2006,2011,118
11688205,2006,2011,45
11688205,2006,2011,46
11688207,2006,2011,44
11688214,2006,2011,46
11688214,2006,2011,41
11688214,2006,2011,43
11688214,2006,2011,44
11688221,2003,2010,396
11688221,2003,2010,129
11688221,2003,2010,147
11688284,2008,2018,1065
11688287,1995,1999,574
11688289,2007,2012,975
11688292,2018,2024,1064
11688296,2001,2006,173
11688300,2018,2024,1005
11688302,2017,2024,637
11688305,2016,2024,95
11688311,2018,2024,583
11688520,2004,2021,29
11688520,2005,2021,514
11688520,2004,2021,30
11688539,2010,2021,492
11688542,2010,2021,130
11688546,2010,2021,749
11688612,2019,2023,351
11688665,2019,2023,351
11688670,2019,2023,351
11688672,2019,2023,351
11688674,2019,2023,351
11688676,2019,2023,351
11688677,2019,2023,351
11688678,2019,2023,351
11688680,2019,2023,351
11688682,2019,2023,351
11688683,2019,2023,351
11688685,2019,2023,351
11688687,2019,2023,351
11688688,2019,2023,351
11688689,2019,2023,351
11688690,2019,2023,351
11688693,2019,2023,351
11688694,2019,2023,351
11688695,2019,2023,351
11688699,2019,2023,351
11688701,2019,2023,351
11688710,2019,2023,351
11688711,2019,2023,351
11688712,2019,2023,351
11688713,2019,2023,351
11688714,2019,2023,351
11688724,2019,2023,351
11688733,2019,2023,351
11688736,2019,2023,351
11688738,2019,2023,351
11688742,2017,2019,369
11688743,2017,2019,369
11688745,2017,2019,369
11688751,2018,2023,50
11688752,2018,2020,50
11688757,2018,2023,50
11688758,2018,2023,50
11688763,2019,2023,62
11688764,2019,2023,62
11688768,2019,2023,62
11688769,2019,2023,62
11688772,2019,2023,62
11688773,2019,2023,62
11688774,2019,2023,62
11688776,2019,2023,62
11688778,2019,2023,62
11688779,2019,2023,62
11688780,2019,2023,62
11688781,2019,2023,62
11688783,2019,2023,62
11688785,2019,2021,62
11688787,2019,2023,62
11688788,2019,2023,62
11688789,2019,2023,62
11688790,2019,2023,62
11688791,2019,2023,62
11688792,2019,2023,62
11688795,2019,2023,62
11688799,2019,2023,62
11688801,2019,2023,62
11688802,2019,2023,62
11688803,2019,2023,62
11688807,2019,2023,62
11688812,2019,2023,62
11688813,2019,2023,62
11688814,2019,2023,62
11688816,2019,2023,62
11688827,2000,2010,550
11688838,2000,2005,81
11688838,1998,2008,576
11688889,2012,2021,118
11688889,2012,2021,45
11688889,2012,2021,46
11688896,2003,2010,396
11688896,2003,2010,474
11688896,2003,2010,129
11688896,2003,2010,147
11688905,2010,2016,214
11688910,2011,2018,408
11688918,2010,2016,396
11688918,2010,2016,474
11688918,2010,2016,410
11688918,2010,2016,147
11688925,2000,2007,60
11688934,2000,2006,60
11688938,2007,2013,60
11688941,2007,2013,60
11688943,2007,2013,60
11688943,2008,2014,61
11688945,2000,2007,462
11688945,2000,2007,411
11688945,1999,2007,463
11688947,2007,2013,322
11688947,2007,2013,252
11688947,2007,2013,411
11688949,2009,2016,176
11688949,2009,2016,177
11688956,2007,2014,461
11688956,2007,2014,440
11688956,2007,2014,400
11688956,2007,2014,40
11688958,2008,2015,801
11688958,2008,2015,416
11688959,2008,2014,322
11688959,2008,2014,252
11688962,2008,2015,179
11688965,2001,2007,132
11688965,2001,2007,177
11688965,2001,2007,489
11688965,2001,2007,442
11688965,2001,2007,225
11688967,2001,2007,490
11688971,1998,2005,468
11688971,1998,2005,407
11688971,1998,2005,403
11688971,1998,2006,1023
11688975,2006,2013,468
11688975,2006,2013,403
11688975,2006,2013,572
11688976,2006,2013,335
11688976,2006,2013,376
11688976,2007,2013,1022
11688978,2007,2013,164
11688978,2006,2012,467
11689360,2016,2018,274
11689360,2016,2018,484
11689360,2016,2019,392
11689360,2016,2021,452
11689360,2016,2021,270
11689360,2016,2021,271
11689360,2016,2021,187
11689360,2016,2021,153
11689360,2016,2018,393
11689360,2016,2018,591
11689360,2015,2018,56
11689360,2015,2017,383
11689360,2015,2018,592
11689360,2016,2018,93
11689360,2016,2018,946
11689360,2016,2021,272
11689360,2015,2018,889
11689360,2015,2018,765
11689360,2016,2018,1122
11689360,2016,2021,918
11689381,2010,2024,523
11689801,2010,2020,834
11689909,1998,2022,873
11690002,2013,2016,54
11690141,2010,2023,49
